ticker,sector,roe,roa,profit_margin,operating_margin,debt_to_equity,current_ratio,revenue_growth,eps_growth,asset_turnover,pe_ratio,pb_ratio,ps_ratio,peg_ratio,ev_ebitda,fcf_yield,market_cap,revenue,net_income,free_cash_flow,label
CBRE,Real Estate,11.508738556652004,3.969979083787885,2.706405345709732,3.553554952889535,0.6769706336939721,1.0735436631850974,11.9502957839056,65.8,146.6882664151253,38.713577,5.3844566,1.1865125,0.5883522340425532,20.659,3.0025972479053467,46659604480,35767000000.0,968000000.0,1401000000.0,bad_quality_overvalued
CDW,Technology,45.81119564755387,7.342762153913234,5.132698690871339,7.86382014124684,2.5468185489012622,1.346832529592284,-1.7650636227544911,-5.6000000000000005,143.05850773926315,17.7244,7.1930637,0.83146894,,12.214,6.284178967488847,18374715392,20998700000.0,1077800000.0,1154700000.0,bad_quality_undervalued
COR,Healthcare,,,0.0,0.0,6.793339298818153,0.8791526135363318,,0.0,,45.882057,40.586014,0.220635,,15.467,4.227965778100772,70897262592,,,2997512000.0,bad_quality_overvalued
CNC,Healthcare,12.514199166982204,4.0087330947904665,2.026724555561688,1.9549766666053439,0.7356683074592957,1.1091036455444967,5.890947343813921,0.0,197.79368063557524,5.184659,0.85624474,0.10699194,,4.201,-2.7312644799379906,17940408320,163071000000.0,3305000000.0,-490000000.0,bad_quality_undervalued
CNP,Utilities,9.553722107631726,2.328184975324438,11.789887770450076,23.024412819622817,1.9654040877554848,1.0830655129789863,-0.609475620975161,50.6,19.747303966368122,25.037975,2.3405514,2.833824,0.4948216403162055,13.838,-9.191763169183899,25827471360,8643000000.0,1019000000.0,-2374000000.0,bad_quality_undervalued
CF,Basic Materials,24.433299899699097,9.045002227833061,20.5188679245283,28.824123989218332,0.6511534603811434,3.0806845965770173,-10.481073744533253,41.6,44.081390167830094,9.496977,2.5540633,1.8885624,0.22829271634615383,5.489,13.756394286496231,12721356800,5936000000.0,1218000000.0,1750000000.0,good_quality_undervalued
CRL,Healthcare,0.29747193632361435,0.1367764096889821,0.2542476041292952,10.922177813322456,0.786939661759646,1.4113968298995776,-1.9232776409408707,-17.299999999999997,53.79653828298252,16.307394,2.4227185,2.0504694,,12.097,6.079766253996004,8250481664,4049989000.0,10297000.0,501610000.0,bad_quality_undervalued
SCHW,Financial Services,12.283204134366924,1.2383217010563872,30.307048862593085,24.245639090074466,0.9330025839793281,1.5,4.082391038912778,77.5,4.085919769591303,21.196722,3.7941732,7.1700926,0.27350609032258066,0.0,1.2477517038379897,164295507968,19606000000.0,5942000000.0,2050000000.0,bad_quality_overvalued
CHTR,Communication Services,32.610508757297744,3.3882149046793764,9.227557411273485,24.04465825542344,6.143773657535125,0.3138810618419101,0.875345651656381,-5.4,36.71843754166112,5.631068,1.7125165,0.50323915,,5.775,11.400040218851412,27727972352,55085000000.0,5083000000.0,3161000000.0,bad_quality_undervalued
CVX,Energy,11.594821360574588,6.873642668659365,9.131190089652248,9.780574312097366,0.16111687390853346,1.0610249494268376,-1.7769268661794804,-26.6,75.2765258544863,21.094233,1.5907259,1.6015043,,9.064,4.97843930463858,302183055360,193414000000.0,17661000000.0,15044000000.0,bad_quality_undervalued
CMG,Consumer Cyclical,41.96664465445107,16.667184536395414,13.559571615434635,17.54644505280385,1.2421175933772957,1.5234734352754353,14.609555100672644,2.1999999999999997,122.91822344463621,27.99115,13.01646,3.5980954,12.723250000000002,19.39,3.5637700808372546,42412191744,11313853000.0,1534110000.0,1511473000.0,good_quality_overvalued
CB,Financial Services,14.482747848362257,3.760728134075312,16.512911843276935,13.210329474621549,0.2388122647256369,1.5,12.002074481878203,22.6,22.774469880104483,12.470318,1.6369503,2.021096,0.551783982300885,11.112,13.606856592462774,118925336576,56150000000.0,9272000000.0,16182000000.0,good_quality_undervalued
CHD,Consumer Defensive,13.421849201981287,6.5889160315655575,9.583926904750209,19.063057752452064,0.5055494404696386,1.7027129721103427,4.076415753506365,0.0,68.74964820839573,26.50473,4.776849,3.333008,,16.743,4.770372609274514,20468002816,6107100000.0,585300000.0,976400000.0,good_quality_overvalued
CI,Healthcare,8.36887383325616,2.2029625162784434,1.4051656409584916,1.1241325127667932,0.7791777349937855,1.5,25.205059763201444,165.39999999999998,156.7760022068116,12.315766,1.7734426,0.2771033,0.07446049576783556,8.723,12.057612167699457,74285023232,244384000000.0,3434000000.0,8957000000.0,bad_quality_undervalued
CINF,Financial Services,16.44779332615716,6.279280019725488,20.216988621328394,16.173590897062713,0.06279153211338356,1.5,13.222810346549485,36.7,31.05942302950604,12.343495,1.6811131,2.149496,0.3363350136239782,8.95,10.118785641051613,25961613312,11337000000.0,2292000000.0,2627000000.0,good_quality_undervalued
CTAS,Industrials,38.68691110071745,18.445155696435332,17.526588751202713,22.820935146106244,0.566654235549253,2.089489097611313,7.748211218226427,9.1,105.24099103523261,41.28889,15.743094,7.091998,4.53724065934066,27.782,2.3468184424637215,74868211712,10340181000.0,1812281000.0,1757021000.0,good_quality_overvalued
CSCO,Technology,21.732169160813783,8.324406538502425,17.968722420305717,22.070815829420695,0.599726746792477,0.9977754962354551,5.298961024478189,6.0,46.32720314659296,29.38224,6.3933463,5.2114234,4.89704,20.068,4.419341448857795,300678283264,56654000000.0,10180000000.0,13288000000.0,bad_quality_overvalued
C,Financial Services,6.079636429879481,0.5389841241507982,15.639605865160503,12.511684692128403,1.609818886087115,1.5,5.277575820523473,23.200000000000003,3.446276899800038,13.862359,0.91044104,2.4102812,0.5975154741379309,0.0,-14.402578890435894,181696626688,81089000000.0,12682000000.0,-26169000000.0,bad_quality_undervalued
CFG,Financial Services,6.221654160138534,0.6937261229950211,19.361046959199385,15.488837567359507,0.5112971056320607,1.5,-5.228599221789883,36.4,3.5831023211551987,14.64986,0.9513934,3.0309756,0.40246868131868135,0.0,8.329066298146433,22559551488,7794000000.0,1509000000.0,1879000000.0,bad_quality_undervalued
CLX,Consumer Defensive,252.33644859813086,14.565725588922856,11.402027027027026,16.56813063063063,8.97196261682243,0.8379364252214695,0.15508247568024813,-18.7,127.74680812803452,16.313972,-574.1437,1.8721312,,12.856,6.003376194008257,12676200448,7104000000.0,810000000.0,761000000.0,good_quality_undervalued
CME,Financial Services,13.31148605537077,2.5652069524980536,57.5161906004796,64.13435343632241,0.1294224692206336,1.007033257455732,9.880083887504705,-0.4,4.4599736625753925,26.46221,3.4860032,15.422568,,22.179,3.6521519424122864,98476187648,6130100000.0,3525800000.0,3596500000.0,bad_quality_overvalued
CMS,Utilities,12.18712029161604,2.7923162583518932,13.34664005322688,19.78709248170326,2.012879708383961,0.7923885259869355,0.7102653444116859,9.2,20.921492204899778,21.337175,2.607685,2.7163153,2.319258152173913,13.715,-3.586037122951701,22531835904,7515000000.0,1003000000.0,-808000000.0,bad_quality_overvalued
KO,Consumer Defensive,42.77035725780496,10.57295447990532,22.589830220352308,29.795371964046662,1.7911972964274219,1.0296249356410154,2.856580845390567,30.099999999999998,46.80404578862047,24.155628,10.044059,6.5869226,0.8025125581395349,21.353,1.51010104185258,313952501760,47061000000.0,10631000000.0,4741000000.0,good_quality_overvalued
CTSH,Technology,15.546918378678512,11.219072423119304,11.349817592217267,15.332387515200649,0.10272071071626875,2.093165969316597,1.9790213403606676,-52.1,98.84804167084043,17.587963,2.463444,1.7791785,,9.393,4.923423331751227,37108326400,19736000000.0,2240000000.0,1827000000.0,good_quality_undervalued
COIN,Financial Services,25.095900082924306,11.441183595865327,39.29090491387301,34.05584193120444,0.42034994797039793,2.280811376446233,111.17178931939856,430.6,29.119165417403316,20.796713,4.032101,8.795291,0.0482970575940548,26.189,,64825069568,6564028000.0,2579066000.0,,good_quality_undervalued
CL,Consumer Defensive,1362.735849056604,18.00448709958868,14.372419282622756,21.54121685488284,40.15094339622642,0.9232505643340858,3.3098627743228657,1.0999999999999999,125.27109560014958,22.669468,76.20527,3.2546804,20.608607272727273,15.08,5.421246548797144,65409310720,20101000000.0,2889000000.0,3546000000.0,good_quality_overvalued
CMCSA,Communication Services,18.9247311827957,6.08239328953349,13.08645367773638,18.82955766946036,1.1581697054698457,0.6771178090497966,1.7759023459349192,-4.2,46.478545214134655,4.5431895,1.0295502,0.8189201,,4.994,12.421043965909153,100981850112,123731000000.0,16192000000.0,12543000000.0,bad_quality_undervalued
CAG,Consumer Defensive,12.90091461708106,5.504946522148286,9.923532653623587,12.62572333976302,0.9031535817837831,0.7113736391012278,-3.6354131226713355,-64.9,55.47365756022528,10.039548,0.95337737,0.74235266,,8.175,15.324148818895079,8500308992,11612800000.0,1152400000.0,1302600000.0,bad_quality_undervalued
COP,Energy,14.267856040496326,7.529727968724548,16.887386975979542,23.35007763266052,0.3753935428112846,1.2905806664467172,-2.486596248730874,-21.6,44.58788076233915,12.340396,1.6629552,1.7806803,,4.925,7.336870498607992,109120094208,54745000000.0,9245000000.0,8006000000.0,good_quality_undervalued
ED,Utilities,8.28704125307349,2.579291970182251,11.929732564237021,17.90770844257997,1.2669611146525817,1.0359085963003265,4.044192866398418,12.4,21.620702361044188,17.51049,1.4961089,2.1787086,1.4121362903225807,10.532,-3.2004370621744562,36151312384,15256000000.0,1820000000.0,-1157000000.0,bad_quality_undervalued
STZ,Consumer Defensive,-1.1827956989247312,-0.37594158588233123,-0.7973591152644313,32.958163135364934,1.7601714617843651,0.9209952418715305,2.4784677467927483,0.0,47.14833989922549,19.455605,3.1188166,2.4174726,,9.427,8.330268319540629,23265757184,10208700000.0,-81400000.0,1938100000.0,bad_quality_undervalued
CEG,Utilities,28.47485948655628,7.083475040622757,15.907162253903598,20.570264765784113,0.6389184262494304,1.5740578439964943,-5.4177702865398505,-22.3,44.53009862827344,38.77408,7.3577347,4.252141,,18.663,-4.761073304101334,105627443200,23568000000.0,3749000000.0,-5029000000.0,good_quality_overvalued
COO,Healthcare,4.853155850261029,3.185494348447447,10.070852800739335,18.11623966729989,0.3196303535640943,1.9079976535001955,8.410330624512968,-5.800000000000001,31.630830193581915,36.9951,1.7962205,3.721781,,15.594,1.9133691603670382,15057209344,3895400000.0,392300000.0,288100000.0,good_quality_overvalued
CPRT,Industrials,16.898263019192377,15.384640540558218,33.40785520333947,36.51235926814918,0.01129189369407947,8.422051835189329,9.680248620251543,10.8,46.050967495274456,24.98773,4.105433,8.468001,2.3136787037037037,17.315,3.1221800632834777,39419891712,4646958000.0,1552449000.0,1230760000.0,good_quality_overvalued
GLW,Technology,4.735167508890137,1.8244095907697857,3.8572953194084465,8.652233572190884,0.757158899494666,1.6247204716405774,4.2103590721321895,0.0,47.297638363079145,50.935898,5.5655947,4.567607,,22.445,1.4297068115519156,68125855744,13118000000.0,506000000.0,974000000.0,bad_quality_overvalued
CPAY,Technology,32.14721513530549,5.589710236619851,25.254082874984057,44.17681928873652,2.560923819363798,0.9963237899093935,5.771320314265116,0.3,22.13388727791359,19.607605,4.9634814,4.726929,65.35868333333333,11.754,8.656054485507793,20394846208,3974589000.0,1003746000.0,1765389000.0,bad_quality_undervalued
CTVA,Basic Materials,3.8126865357938544,2.221677893447642,5.364324580080435,12.396498698840785,0.11362394383958972,1.4535913730021182,-1.8460466736328804,0.0,41.41579914268218,26.534412,1.758755,2.54784,,12.321,3.478009438202495,44508217344,16908000000.0,907000000.0,1548000000.0,bad_quality_overvalued
CSGP,Real Estate,1.8362348580128418,1.4983579638752054,5.069073898106864,0.1717710693662744,0.1523002581584696,8.962882491399602,11.45417515274949,0.0,29.55881082015383,1120.8334,3.305643,9.325071,,175.582,-0.8606388964615445,28502081536,2736200000.0,138700000.0,-245300000.0,bad_quality_overvalued
COST,Consumer Defensive,27.770539020710466,10.504675806430692,2.9425763438516177,3.7724126655403563,0.2802427650528048,1.0342783227336423,8.167323631476146,11.0,356.9890660060442,49.260822,13.663182,1.4485452,4.4782565454545455,30.687,1.9656858858112771,398690353152,275235000000.0,8099000000.0,7837000000.0,good_quality_overvalued
CTRA,Energy,8.542905044962659,5.183815028901734,20.538658849395382,25.39391718578234,0.2897424173144338,2.9234154929577465,-7.710517416300304,23.5,25.2393063583815,11.921296,1.3366902,2.9479232,0.5072891914893617,5.362,5.210969215261387,19650854912,5458000000.0,1121000000.0,1024000000.0,good_quality_undervalued
CRWD,Technology,-0.5876211391147537,-0.22146557785266077,-0.4874262195899256,-3.046066090250363,0.24055570767929443,1.766326692766646,29.391354434791715,0.0,45.435712924713194,114.91101,32.76157,28.365185,,-1302.517,0.8672561875385447,123136163840,3953624000.0,-19271000.0,1067906000.0,bad_quality_overvalued
CCI,Real Estate,0.0,-11.922653958944283,-59.42448233861145,34.66808769792936,,0.5006890215893431,-5.916057871365134,6.6000000000000005,20.063538611925708,33.58582,-26.22669,6.1055245,5.088760606060605,17.733,4.390589872831879,39197466624,6568000000.0,-3903000000.0,1721000000.0,bad_quality_overvalued
CSX,Industrials,27.75555911054231,8.114301749134786,23.86519944979367,37.08390646492435,1.5188769796832506,0.8608058608058609,-0.7982533942825952,-19.6,34.00056121971752,22.25974,5.0051103,4.5250597,,12.699,4.253027667994069,63907414016,14540000000.0,3470000000.0,2718000000.0,bad_quality_overvalued
CMI,Industrials,38.41884918703145,12.511097019657576,11.57116884640197,9.917306902820949,0.7397527017817155,1.3131564892291259,0.10861588140319976,-34.1,108.12301838934685,24.50778,5.4064784,1.9422742,,13.62,0.4277598540327508,65223512064,34102000000.0,3946000000.0,279000000.0,good_quality_overvalued
CVS,Healthcare,6.106405505558497,1.8221669332385522,1.2376310657736267,2.627350734558447,1.0974060349391213,0.811320308714203,4.201791064800322,0.0,147.23021937878877,205.3421,1.3588395,0.2528883,,11.507,6.386427498215694,99053813760,372809000000.0,4614000000.0,6326000000.0,bad_quality_undervalued
DHR,Healthcare,7.869931170902045,5.0282427587629925,16.330890052356022,20.368586387434558,0.3460832004521325,1.3970285378052367,-0.06278777731268313,13.4,30.789765546413555,46.691994,3.144742,6.709369,3.4844771641791046,23.234,3.2526124668882086,162822963200,23875000000.0,3899000000.0,5296000000.0,bad_quality_overvalued
DRI,Consumer Cyclical,45.41167308441137,8.338762214983714,8.691115950549404,11.893149618687223,2.6953229784104185,0.4172191323692992,6.028972783143108,26.1,95.94581711289426,18.726688,9.138075,1.64759,0.7174976245210727,14.415,5.0394026346428165,20371462144,12076700000.0,1049600000.0,1026600000.0,good_quality_undervalued
DDOG,Technology,6.769396724019596,3.176062802888474,6.845274794870123,2.0222965232697843,0.6786785702575522,2.6365387475150492,26.119465748024652,-33.7,46.3978861048592,492.34378,16.058506,17.20221,,8415.607,1.402947592524461,55248179200,2684275000.0,183746000.0,775103000.0,bad_quality_overvalued
DVA,Healthcare,773.056917818398,5.416994402400935,7.306295867130166,15.253563054258304,99.62546853585641,1.2598572009914542,5.563384034806168,-18.4,74.14145965223102,12.409701,-14.92491,0.6455847,,8.412,17.057645676633523,8597874688,12815550000.0,936342000.0,1466595000.0,bad_quality_undervalued
DAY,Technology,0.7108353296940659,0.19853021827355488,1.0284090909090908,5.9147727272727275,0.4841927502650905,1.1258184691804018,16.271387989694126,0.0,19.304595810025226,31.153845,4.0879946,5.8196836,,104.195,1.5564863538777247,11018406912,1760000000.0,18100000.0,171500000.0,bad_quality_overvalued
DECK,Consumer Cyclical,38.44353371828956,27.059462469315893,19.377580926875176,23.64989493767265,0.11021630210428676,3.715187267595829,16.275363167227294,14.399999999999999,139.64314003605347,12.649331,5.0432467,2.4080267,0.8784257638888889,8.645,7.588821276157532,12628469760,4985612000.0,966091000.0,958352000.0,good_quality_undervalued
DE,Industrials,31.091259414958838,6.615728661945583,14.054396452749515,22.619660319094184,2.866657908565423,2.167834314902169,-16.149913690081,-24.5,47.07230711889675,25.443342,5.231995,2.9766169,,22.708,3.362555415909342,131715301376,50518000000.0,7100000000.0,4429000000.0,good_quality_overvalued
DELL,Technology,0.0,5.758282547087001,4.805005912082622,6.526311383636611,,0.7786661508371483,8.076901328809726,38.2,119.83923958568454,17.884672,-29.895071,0.81194305,0.46818513089005226,10.232,2.268962885504646,82372435968,95567000000.0,4592000000.0,1869000000.0,bad_quality_undervalued
DAL,Industrials,22.605113450598314,4.5865838773019165,5.608098243109517,9.725354054799409,1.4889818871379061,0.3691038620172478,6.193150496141125,10.2,81.78501300217587,8.260931,2.0184023,0.6078199,0.8098951960784314,7.015,7.543661375361321,38244028416,61643000000.0,3457000000.0,2885000000.0,bad_quality_undervalued
DVN,Energy,19.94343267108168,9.482108301354588,18.13676286072773,25.991217063989964,0.6348647902869757,1.0356603203384709,4.469786341591296,-16.2,52.281150578897304,8.40802,1.4608262,1.3670787,,3.882,-3.769229280383504,22630621184,15940000000.0,2891000000.0,-853000000.0,good_quality_undervalued
DXCM,Healthcare,27.40416627033197,8.885804610995452,14.287131167865114,14.877262583684603,1.2305716731665557,1.4670532060027286,11.338100102145047,109.89999999999999,62.19446372118128,33.461113,8.616595,5.2303004,0.3044687261146497,22.252,2.6702498826190837,23619512320,4033000000.0,576200000.0,630700000.0,good_quality_overvalued
FANG,Energy,8.84566461734153,4.9604707840456514,30.28213734917899,42.6290483534428,0.35321708713165145,0.438578258158387,32.186113442858854,10.0,16.380847649051894,10.2909355,1.0747575,2.898424,1.02909355,6.097,-12.67681651988938,42392346624,11023000000.0,3338000000.0,-5374000000.0,bad_quality_undervalued
DLR,Real Estate,2.8232370747367073,1.3304812053878383,10.845967069477268,13.626541142991282,0.8438735230651988,1.1085971725811534,1.4224234493645407,60.3,12.267059238378843,40.614986,2.4186375,9.410413,0.6735486898839138,27.477,4.1142779403745795,54966558720,5554968000.0,602490000.0,2261477000.0,bad_quality_undervalued
DG,Consumer Defensive,15.178007439463146,3.6143726925612345,2.770719162279573,4.22057766330345,2.3555537061283918,1.1885688154763447,4.964122841208283,9.4,130.44890084015432,18.833332,2.793879,0.5374286,2.0035459574468084,12.611,7.532688491473522,22384783360,40612308000.0,1125253000.0,1686176000.0,bad_quality_undervalued
DLTR,Consumer Defensive,-76.18293357469705,-16.25241364514053,-17.23753448815314,8.316978126688852,1.96877357067431,1.0607158247824922,4.7517743175358,47.9,94.285024672817,19.73256,5.7796445,1.1454529,0.411953235908142,12.934,7.35079266550806,21249409024,17578500000.0,-3030100000.0,1562000000.0,bad_quality_undervalued
D,Utilities,7.793637397717683,2.07391495386418,14.689812573483643,26.599349885884227,1.5319414376398928,0.7119173215631392,0.45855624261793926,6.2,14.11804911389933,20.088236,1.9660964,3.319424,3.2400380645161286,13.764,-13.678782518454613,52490051584,14459000000.0,2124000000.0,-7180000000.0,bad_quality_undervalued
DPZ,Consumer Cyclical,0.0,33.630721243882455,12.412204955957995,18.679967941635418,,0.5614259436811534,5.068985332273062,30.099999999999998,270.9488069461771,23.810637,-3.6091425,2.852787,0.7910510631229236,20.048,3.701972155380568,13830790144,4706416000.0,584170000.0,512012000.0,good_quality_overvalued
DASH,Consumer Cyclical,1.5763168012302962,0.9575710393149086,1.1471740346950194,-0.3544114903935833,0.06869152889914136,1.6642631816133393,24.169079328314997,45.9,83.47216815881666,96.25888,8.605855,6.46856,2.097143355119826,79.096,2.2048138210222517,81730256896,10722000000.0,123000000.0,1802000000.0,good_quality_overvalued
DOV,Industrials,38.785268211255804,21.561207946816573,34.82000627686176,15.574092078799273,0.4535454147514609,2.04163071976807,0.7994429288347051,-12.6,61.921895634878766,23.93481,3.2857835,3.177767,,15.123,2.306904660148759,25178587136,7745909000.0,2697126000.0,580846000.0,good_quality_overvalued
DOW,Basic Materials,6.430423509075195,1.9472361809045227,2.597523508053254,4.433944697886603,1.0167098818784213,1.6125583203732503,-3.7156559544619245,-73.3,74.96510329424902,7.138264,0.8995502,0.38567293,,9.064,-0.9569659291534318,15779036160,42964000000.0,1116000000.0,-151000000.0,bad_quality_undervalued
DHI,Consumer Cyclical,14.820755340961703,10.107354699023432,10.467614976759396,12.917221404713523,0.2493179112375157,17.394008864435275,-6.931801507551342,-22.2,96.55833464895464,12.669258,1.785923,1.2769983,,9.739,7.507253055889832,43737702400,34250400000.0,3585200000.0,3283500000.0,good_quality_undervalued
DTE,Utilities,12.00102572869476,2.874339761700037,11.270771453801077,17.70089106526451,1.9865800495768868,0.7064238151194673,-2.2597096900745393,-12.4,25.502600008189003,20.355322,2.3192294,1.9023831,,14.876,-2.922284049405126,28197122048,12457000000.0,1404000000.0,-824000000.0,bad_quality_overvalued
DUK,Utilities,9.02525635398795,2.4277810274601137,14.902658365451133,26.14882893566558,1.7003152056816822,0.6690086273699437,4.463179628355127,12.7,16.290925873255233,19.338583,1.8922583,3.0572674,1.522723070866142,11.697,0.05026346095695196,95496806400,30357000000.0,4524000000.0,48000000.0,bad_quality_undervalued
DD,Basic Materials,3.0107066381156318,1.918877606725625,5.675762958178589,14.766672049087678,0.3071092077087794,1.325557175588419,2.635067948293006,0.0,33.80827601266514,22.277456,0.7051247,1.2572849,,7.286,8.800227641737129,16147309568,12386000000.0,703000000.0,1421000000.0,bad_quality_undervalued
EMN,Basic Materials,15.66014881467382,5.948859528035233,9.646130888936261,14.666382434448943,0.8681432773836304,1.5144017725258494,1.8675352877307274,-73.9,61.670939328206146,9.9382305,1.1761568,0.75753254,,6.851,10.064403946489652,6835973632,9382000000.0,905000000.0,688000000.0,bad_quality_undervalued
ETN,Industrials,20.52141929900476,9.885099398139705,15.250422059651097,18.618860036980465,0.5312094331458244,1.501972763141148,7.251250215554405,2.4,64.81853000182382,33.237476,6.8374076,4.8486724,13.848948333333334,22.822,2.7250615372823304,129134698496,24878000000.0,3794000000.0,3519000000.0,good_quality_overvalued
EBAY,Consumer Cyclical,38.290034897247,10.198812290214304,19.206457259554604,22.542059710201304,1.5244280728964714,1.2408986552968186,1.6910601265822784,5.4,53.10095533178415,17.92461,7.7775636,3.4481874,3.3193722222222224,14.711,5.294516953375031,36943880192,10283000000.0,1975000000.0,1956000000.0,good_quality_undervalued
ECL,Basic Materials,24.121589987781622,9.435496118421641,13.419390905510312,16.602716403877675,0.9458052139358021,1.2572400267067267,2.749311366692341,0.0,70.31240229053324,38.482708,11.385029,4.766885,,21.529,2.4019209612162205,75747704832,15741400000.0,2112400000.0,1819400000.0,good_quality_overvalued
EIX,Utilities,9.93254095727594,1.8065179541710001,8.784590033524632,16.64867322006932,2.4260199164792806,0.8478492712406683,7.718202962418901,63.6,20.56462449900092,7.6775885,1.4533097,1.2461758,0.1207168003144654,8.951,-3.074421411245579,22540826624,17599000000.0,1546000000.0,-693000000.0,bad_quality_undervalued
EW,Healthcare,41.75268042886862,31.976285493247953,76.74602445077673,27.210221527713944,0.07001120179228676,4.175790592612278,8.572854291417165,-90.3,41.66507089074935,37.33772,4.844088,8.49448,,25.9,0.5200098543448036,49979822080,5439500000.0,4174600000.0,259900000.0,good_quality_overvalued
EA,Communication Services,17.554024428437206,9.063712807244501,15.020769127696637,21.130912501674928,0.305512057626057,0.9470945359930616,-1.3091774662787623,-51.4,60.341203104786544,58.510204,8.340191,6.8871846,,32.541,3.701652305639159,50193801216,7463000000.0,1121000000.0,1858000000.0,good_quality_overvalued
ELV,Healthcare,14.474161926661019,5.115964718664716,3.382161642441038,2.7057293139528307,0.7559482028319012,1.5,3.1924827827710986,22.0,151.26316419851312,13.105092,1.6252767,0.37186438,0.595686,7.566,6.2832472784497595,72446615552,176810000000.0,5980000000.0,4552000000.0,bad_quality_undervalued
EMR,Industrials,11.30559116457943,5.464207415880278,12.727575488454706,19.604795737122558,0.6783847746770535,0.8760845156680617,2.995655156643037,-35.3,42.9320369840816,31.816376,3.5579114,4.0054517,,16.719,3.6958400474510675,72162213888,18016000000.0,2293000000.0,2667000000.0,bad_quality_overvalued
ENPH,Technology,12.323652847004139,3.1590226225629876,7.716424518352985,6.79849336619605,1.5704320205134115,3.5253987707755448,-41.92460579032699,51.7,40.938942836147355,18.445206,3.541557,2.3301413,0.3567738104448742,11.656,13.623209996885041,3524051968,1330383000.0,102658000.0,480089000.0,bad_quality_undervalued
ETR,Utilities,7.018919620385282,1.6378815803023528,8.932786168080835,23.218051907745117,1.9127628794354725,0.7193929606382681,-2.2042472915218485,2.0,18.335618355613715,23.078817,2.5115256,3.2871935,11.5394085,12.55,-3.539634485050419,41846128640,11879653000.0,1061184000.0,-1481200000.0,bad_quality_overvalued
EOG,Energy,21.815270348540082,13.569702877972281,27.38899820343913,35.30242107964753,0.17263466321420054,2.0974971983563693,0.8454835648347856,-8.5,49.54435637689145,10.622642,1.9207082,2.5781283,,5.326,9.88101733882282,58404917248,23378000000.0,6403000000.0,5771000000.0,good_quality_undervalued
EPAM,Technology,12.524292470181535,9.568163001873708,9.613764134062615,11.518420284521378,0.04498333108766616,2.9550947031748795,0.7973495588994017,-19.400000000000002,99.52566828608435,27.630533,2.6816618,1.9026604,,12.814,5.22837904758296,10080026624,4727940000.0,454533000.0,527022000.0,good_quality_undervalued
EQT,Energy,1.1194347232603676,0.5788991308240432,4.415329807866122,5.302792390628303,0.4547152225489265,0.6965853614939211,3.0021802838747753,0.0,13.111118670970095,18.576548,1.5372796,4.616831,,9.06,1.6107200926632537,35590541312,5222192000.0,230577000.0,573264000.0,bad_quality_overvalued
EFX,Industrials,12.593550001042338,5.137166862254877,10.63350407491507,18.343278590413828,1.0445287581563092,0.7510902566933481,7.899035174352351,14.2,48.311138323383844,40.326412,5.3059754,4.4303627,2.8398881690140847,16.654,3.0876183827372046,26330974208,5681100000.0,604100000.0,813000000.0,bad_quality_overvalued
EQIX,Real Estate,6.024541691306919,2.3229300270770983,9.316415180612712,18.56424325560128,1.4016114725014783,1.626455658405494,6.839276990718124,22.900000000000002,24.93373236425823,69.42778,5.234145,8.164288,3.0317807860262005,23.853,0.2469666522558629,74099073024,8748000000.0,815000000.0,183000000.0,bad_quality_overvalued
EQR,Real Estate,9.378653382298616,4.971787701131065,34.7581698381401,29.25058420701532,0.7629676510426853,0.16331870426717351,3.6932960886079296,100.89999999999999,14.303939834241586,19.917763,2.0819006,7.7400165,0.19740102081268585,17.086,5.266088799261007,23830171648,2980108000.0,1035831000.0,1254918000.0,bad_quality_undervalued
ERIE,Financial Services,30.208156162913923,20.78207749460468,15.542496331300404,12.433997065040323,,1.5,16.716587856459054,14.399999999999999,133.71132314667173,23.919289,6.7118106,3.8354893,1.6610617361111113,18.356,3.138773941875142,15496624128,3862404000.0,600314000.0,486404000.0,good_quality_overvalued
ESS,Real Estate,13.39201444235789,5.736067204446012,41.78883597734509,29.78460931556257,1.2017400613973588,0.6641997277947226,6.292998361681927,38.9,13.726314864466904,19.878235,2.987294,9.412314,0.5110086118251929,19.184,5.165601626344133,18040686592,1774450000.0,741522000.0,931910000.0,bad_quality_undervalued
EL,Consumer Defensive,-29.3143596377749,-5.695757088276694,-7.908697473125785,7.964539997207874,2.449417852522639,1.3006439742410303,-8.213736545361353,0.0,72.0189020711844,33.296295,8.3279295,2.2425854,,19.112,2.068131770492983,32396388352,14326000000.0,-1133000000.0,670000000.0,bad_quality_overvalued
EG,Financial Services,9.89478235802825,2.436946451074706,8.040524713047551,6.432419770438042,0.2585038916114154,1.5,18.058628318584073,-48.4,30.308301237109742,23.147955,0.8504907,0.73934764,,0.0,37.9281506547021,13069448192,17076000000.0,1373000000.0,4957000000.0,bad_quality_undervalued
EVRG,Utilities,8.774485183324963,2.7058338831736473,14.938518632531252,25.10560429599986,1.4133098945253642,0.5022116644823067,6.156276097454704,0.5,18.113133903928183,20.78082,1.6970198,2.9702902,41.56164,11.883,-2.020989708418986,17461741568,5847300000.0,873500000.0,-352900000.0,bad_quality_undervalued
ES,Utilities,5.396848954016543,1.3619589140472945,6.82014978981681,22.73550478795181,1.935906829181269,0.7552604487723995,-0.0830849223450669,0.0,19.96963345410449,17.831493,1.510613,1.8419131,,11.838,-9.582739714530224,24218460160,11900809000.0,811653000.0,-2320792000.0,bad_quality_undervalued
